institution_id,UNITID,school_id,gss_code,year,Institution_Name,hdg_inst,toc_code,institution_state,hbcu_flag,land_grant_flag,carnegie_code_1994,carnegie_code_2005,carnegie_code_2010,full_school_name,school_name,school_type_code,hdg_code,pt_tot_all_races_v,pt_tot_forgn_v,pt_tot_hisp_v,pt_tot_indian_v,pt_tot_asian_v,pt_tot_black_v,pt_tot_pacific_v,pt_tot_white_v,pt_tot_multi_non_hisp_v,pt_tot_asian_pi_98_v,pt_tot_other_98_v,pt_tot_unknown_v,pt_men_all_races_v,pt_men_forgn_v,pt_men_hisp_v,pt_men_indian_v,pt_men_asian_v,pt_men_black_v,pt_men_pacific_v,pt_men_white_v,pt_men_multi_non_hisp_v,pt_men_asian_pi_98_v,pt_men_other_98_v,pt_men_unknown_v,pt_wmen_all_races_v,pt_wmen_forgn_v,pt_wmen_hisp_v,pt_wmen_indian_v,pt_wmen_asian_v,pt_wmen_black_v,pt_wmen_pacific_v,pt_wmen_white_v,pt_wmen_multi_non_hisp_v,pt_wmen_asian_pi_98_v,pt_wmen_other_98_v,pt_wmen_unknown_v,ft_tot_all_races_v,ft_tot_forgn_v,ft_tot_hisp_v,ft_tot_indian_v,ft_tot_asian_v,ft_tot_black_v,ft_tot_pacific_v,ft_tot_white_v,ft_tot_multi_non_hisp_v,ft_tot_asian_pi_98_v,ft_tot_other_98_v,ft_tot_unknown_v,ft_men_all_races_v,ft_men_forgn_v,ft_men_hisp_v,ft_men_indian_v,ft_men_asian_v,ft_men_black_v,ft_men_pacific_v,ft_men_white_v,ft_men_multi_non_hisp_v,ft_men_asian_pi_98_v,ft_men_other_98_v,ft_men_unknown_v,ft_wmen_all_races_v,ft_wmen_forgn_v,ft_wmen_hisp_v,ft_wmen_indian_v,ft_wmen_asian_v,ft_wmen_black_v,ft_wmen_pacific_v,ft_wmen_white_v,ft_wmen_multi_non_hisp_v,ft_wmen_asian_pi_98_v,ft_wmen_other_98_v,ft_wmen_unknown_v,ft_frst_tot_all_races_v,ft_frst_tot_forgn_v,ft_frst_tot_hisp_v,ft_frst_tot_indian_v,ft_frst_tot_asian_v,ft_frst_tot_black_v,ft_frst_tot_pacific_v,ft_frst_tot_white_v,ft_frst_tot_multi_non_hisp_v,ft_frst_tot_unknown_v,ft_frst_men_all_races_v,ft_frst_men_forgn_v,ft_frst_men_hisp_v,ft_frst_men_indian_v,ft_frst_men_asian_v,ft_frst_men_black_v,ft_frst_men_pacific_v,ft_frst_men_white_v,ft_frst_men_multi_non_hisp_v,ft_frst_men_unknown_v,ft_frst_wmen_all_races_v,ft_frst_wmen_forgn_v,ft_frst_wmen_hisp_v,ft_frst_wmen_indian_v,ft_frst_wmen_asian_v,ft_frst_wmen_black_v,ft_frst_wmen_pacific_v,ft_frst_wmen_white_v,ft_frst_wmen_multi_non_hisp_v,ft_frst_wmen_unknown_v
946,216597,1155,105,1983,Villanova University,1,2,PA,0,0,C1,18,18,Villanova University,Graduate School,G,2,66,0,0,0,,2,,64,,0,,0,53,,,,,,,,,,,,13,,,,,,,,,,,,12,6,0,0,,0,,6,,0,,0,12,,,,,,,,,,,,0,,,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,0,,,,,,,,,
946,216597,1155,106,1983,Villanova University,1,2,PA,0,0,C1,18,18,Villanova University,Graduate School,G,2,128,0,2,0,,2,,124,,0,,0,110,,,,,,,,,,,,18,,,,,,,,,,,,21,16,0,0,,0,,5,,0,,0,20,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,0,,,,,,,,,
946,216597,1155,109,1983,Villanova University,1,2,PA,0,0,C1,18,18,Villanova University,Graduate School,G,2,23,0,1,0,,0,,22,,0,,0,21,,,,,,,,,,,,2,,,,,,,,,,,,12,8,0,0,,0,,4,,0,,0,12,,,,,,,,,,,,0,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,0,,,,,,,,,
946,216597,1155,202,1983,Villanova University,1,2,PA,0,0,C1,18,18,Villanova University,Graduate School,G,1,46,0,1,0,,1,,44,,0,,0,22,,,,,,,,,,,,24,,,,,,,,,,,,28,9,1,0,,0,,16,,2,,0,18,,,,,,,,,,,,10,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,
946,216597,1155,401,1983,Villanova University,1,2,PA,0,0,C1,18,18,Villanova University,Graduate School,G,2,385,0,6,0,,5,,374,,0,,0,297,,,,,,,,,,,,88,,,,,,,,,,,,40,36,0,0,,0,,4,,0,,0,29,,,,,,,,,,,,11,,,,,,,,,,,,18,,,,,,,,,,14,,,,,,,,,,4,,,,,,,,,
946,216597,1155,402,1983,Villanova University,1,2,PA,0,0,C1,18,18,Villanova University,Graduate School,G,2,63,0,1,0,,2,,59,,1,,0,40,,,,,,,,,,,,23,,,,,,,,,,,,12,9,0,0,,0,,3,,0,,0,6,,,,,,,,,,,,6,,,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,
946,216597,1155,603,1983,Villanova University,1,2,PA,0,0,C1,18,18,Villanova University,Graduate School,G,2,28,0,2,0,,2,,24,,0,,0,9,,,,,,,,,,,,19,,,,,,,,,,,,28,2,0,0,,0,,26,,0,,0,16,,,,,,,,,,,,12,,,,,,,,,,,,14,,,,,,,,,,8,,,,,,,,,,6,,,,,,,,,
946,216597,1155,801,1983,Villanova University,1,2,PA,0,0,C1,18,18,Villanova University,Graduate School,G,2,27,0,1,0,,1,,25,,0,,0,14,,,,,,,,,,,,13,,,,,,,,,,,,21,0,1,0,,0,,19,,1,,0,10,,,,,,,,,,,,11,,,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,
946,216597,1155,907,1983,Villanova University,1,2,PA,0,0,C1,18,18,Villanova University,Graduate School,G,2,25,0,1,0,,2,,22,,0,,0,14,,,,,,,,,,,,11,,,,,,,,,,,,10,2,0,0,,0,,8,,0,,0,4,,,,,,,,,,,,6,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,
947,216931,1156,203,1983,Wilkes University,2,2,PA,0,0,C1,18,18,Wilkes University,,G,2,2,0,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
947,216931,1156,402,1983,Wilkes University,2,2,PA,0,0,C1,18,18,Wilkes University,,G,2,5,1,0,0,,0,,4,,0,,0,3,,,,,,,,,,,,2,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
948,217156,1157,114,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,11,1,0,0,,1,,8,,1,,0,11,,,,,,,,,,,,0,,,,,,,,,,,,84,42,3,0,,0,,36,,3,,0,73,,,,,,,,,,,,11,,,,,,,,,,,,27,,,,,,,,,,22,,,,,,,,,,5,,,,,,,,,
948,217156,1157,202,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,1,0,0,0,,0,,1,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,75,14,0,0,,0,,51,,0,,10,51,,,,,,,,,,,,24,,,,,,,,,,,,20,,,,,,,,,,12,,,,,,,,,,8,,,,,,,,,
948,217156,1157,203,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,99,45,0,0,,2,,48,,1,,3,88,,,,,,,,,,,,11,,,,,,,,,,,,18,,,,,,,,,,15,,,,,,,,,,3,,,,,,,,,
948,217156,1157,302,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,2,0,0,0,,0,,2,,0,,0,0,,,,,,,,,,,,2,,,,,,,,,,,,48,6,0,0,,0,,41,,1,,0,37,,,,,,,,,,,,11,,,,,,,,,,,,13,,,,,,,,,,9,,,,,,,,,,4,,,,,,,,,
948,217156,1157,401,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,10,0,0,0,,0,,10,,0,,0,7,,,,,,,,,,,,3,,,,,,,,,,,,55,0,0,0,,1,,47,,7,,0,41,,,,,,,,,,,,14,,,,,,,,,,,,18,,,,,,,,,,11,,,,,,,,,,7,,,,,,,,,
948,217156,1157,402,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,74,9,0,0,,1,,50,,2,,12,61,,,,,,,,,,,,13,,,,,,,,,,,,13,,,,,,,,,,13,,,,,,,,,,0,,,,,,,,,
948,217156,1157,603,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,59,3,1,0,,0,,50,,5,,0,23,,,,,,,,,,,,36,,,,,,,,,,,,9,,,,,,,,,,2,,,,,,,,,,7,,,,,,,,,
948,217156,1157,801,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,2,0,0,0,,0,,0,,0,,2,2,,,,,,,,,,,,0,,,,,,,,,,,,25,0,0,0,,0,,23,,0,,2,16,,,,,,,,,,,,9,,,,,,,,,,,,7,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,
948,217156,1157,902,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,3,0,0,0,,1,,2,,0,,0,2,,,,,,,,,,,,1,,,,,,,,,,,,22,3,0,0,,0,,19,,0,,0,6,,,,,,,,,,,,16,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,2,,,,,,,,,
948,217156,1157,903,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,1,1,0,0,,0,,0,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,62,27,0,0,,0,,32,,3,,0,51,,,,,,,,,,,,11,,,,,,,,,,,,17,,,,,,,,,,11,,,,,,,,,,6,,,,,,,,,
948,217156,1157,906,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,3,0,0,0,,0,,3,,0,,0,2,,,,,,,,,,,,1,,,,,,,,,,,,28,4,2,0,,0,,22,,0,,0,10,,,,,,,,,,,,18,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,
948,217156,1157,907,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,2,6,0,0,0,,0,,5,,1,,0,3,,,,,,,,,,,,3,,,,,,,,,,,,14,0,0,0,,0,,12,,2,,0,13,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,
948,217156,1157,908,1983,Brown University,1,2,RI,0,0,R1,15,15,Brown University,Graduate School,B,1,11,4,0,0,,0,,7,,0,,0,5,,,,,,,,,,,,6,,,,,,,,,,,,54,27,1,0,,0,,26,,0,,0,26,,,,,,,,,,,,28,,,,,,,,,,,,14,,,,,,,,,,8,,,,,,,,,,6,,,,,,,,,
949,217420,1158,402,1983,Rhode Island College,2,1,RI,0,0,C1,18,18,Rhode Island College,,G,2,4,0,0,0,,1,,2,,0,,1,4,,,,,,,,,,,,0,,,,,,,,,,,,2,0,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,
949,217420,1158,603,1983,Rhode Island College,2,1,RI,0,0,C1,18,18,Rhode Island College,,G,2,7,0,0,0,,0,,3,,0,,4,2,,,,,,,,,,,,5,,,,,,,,,,,,5,1,0,0,,1,,3,,0,,0,1,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,0,,,,,,,,,,4,,,,,,,,,
949,217420,1158,801,1983,Rhode Island College,2,1,RI,0,0,C1,18,18,Rhode Island College,,G,2,41,0,1,0,,0,,25,,0,,15,15,,,,,,,,,,,,26,,,,,,,,,,,,11,0,0,0,,1,,3,,0,,7,3,,,,,,,,,,,,8,,,,,,,,,,,,8,,,,,,,,,,3,,,,,,,,,,5,,,,,,,,,
950,217484,1159,104,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,18,10,1,0,,0,,7,,0,,0,14,,,,,,,,,,,,4,,,,,,,,,,,,10,,,,,,,,,,8,,,,,,,,,,2,,,,,,,,,
950,217484,1159,105,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,9,3,0,0,,0,,6,,0,,0,9,,,,,,,,,,,,0,,,,,,,,,,,,18,7,0,0,,0,,11,,0,,0,16,,,,,,,,,,,,2,,,,,,,,,,,,7,,,,,,,,,,6,,,,,,,,,,1,,,,,,,,,
950,217484,1159,106,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,28,6,0,0,,0,,17,,1,,4,25,,,,,,,,,,,,3,,,,,,,,,,,,35,16,0,0,,0,,15,,2,,2,33,,,,,,,,,,,,2,,,,,,,,,,,,12,,,,,,,,,,11,,,,,,,,,,1,,,,,,,,,
950,217484,1159,108,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,7,1,0,0,,0,,5,,0,,1,6,,,,,,,,,,,,1,,,,,,,,,,,,5,2,0,0,,0,,3,,0,,0,4,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
950,217484,1159,109,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,41,0,1,0,,1,,35,,2,,2,38,,,,,,,,,,,,3,,,,,,,,,,,,40,30,0,0,,2,,8,,0,,0,39,,,,,,,,,,,,1,,,,,,,,,,,,17,,,,,,,,,,17,,,,,,,,,,0,,,,,,,,,
950,217484,1159,114,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,4,2,0,0,,0,,2,,0,,0,3,,,,,,,,,,,,1,,,,,,,,,,,,22,8,0,0,,0,,10,,1,,3,19,,,,,,,,,,,,3,,,,,,,,,,,,7,,,,,,,,,,6,,,,,,,,,,1,,,,,,,,,
950,217484,1159,202,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,5,0,0,0,,0,,5,,0,,0,3,,,,,,,,,,,,2,,,,,,,,,,,,36,4,0,0,,0,,32,,0,,0,28,,,,,,,,,,,,8,,,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,
950,217484,1159,203,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,4,1,0,0,,0,,3,,0,,0,3,,,,,,,,,,,,1,,,,,,,,,,,,17,10,1,0,,0,,6,,0,,0,15,,,,,,,,,,,,2,,,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,
950,217484,1159,302,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,2,2,0,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,27,2,0,0,,0,,24,,1,,0,23,,,,,,,,,,,,4,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
950,217484,1159,303,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,70,1,35,0,,0,,0,,34,,0,44,,,,,,,,,,,,26,,,,,,,,,,,,110,82,7,0,,7,,0,,14,,0,72,,,,,,,,,,,,38,,,,,,,,,,,,26,,,,,,,,,,17,,,,,,,,,,9,,,,,,,,,
950,217484,1159,401,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,23,3,0,0,,0,,20,,0,,0,21,,,,,,,,,,,,2,,,,,,,,,,,,32,5,0,0,,0,,27,,0,,0,21,,,,,,,,,,,,11,,,,,,,,,,,,12,,,,,,,,,,5,,,,,,,,,,7,,,,,,,,,
950,217484,1159,402,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,6,1,0,0,,0,,5,,0,,0,4,,,,,,,,,,,,2,,,,,,,,,,,,14,5,0,0,,0,,9,,0,,0,12,,,,,,,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,1,,,,,,,,,
950,217484,1159,501,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,9,0,0,0,,0,,9,,0,,0,5,,,,,,,,,,,,4,,,,,,,,,,,,34,3,0,0,,0,,31,,0,,0,18,,,,,,,,,,,,16,,,,,,,,,,,,10,,,,,,,,,,4,,,,,,,,,,6,,,,,,,,,
950,217484,1159,602,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,2,0,0,0,,1,,1,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,14,3,0,0,,0,,10,,1,,0,9,,,,,,,,,,,,5,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,
950,217484,1159,606,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,1,0,0,0,,0,,1,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,33,2,0,0,,0,,30,,0,,1,19,,,,,,,,,,,,14,,,,,,,,,,,,7,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,,
950,217484,1159,611,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,10,0,2,0,,0,,8,,0,,0,5,,,,,,,,,,,,5,,,,,,,,,,,,20,6,0,0,,0,,14,,0,,0,14,,,,,,,,,,,,6,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,0,,,,,,,,,
950,217484,1159,612,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,8,0,0,0,,0,,8,,0,,0,1,,,,,,,,,,,,7,,,,,,,,,,,,43,24,2,0,,0,,17,,0,,0,27,,,,,,,,,,,,16,,,,,,,,,,,,10,,,,,,,,,,7,,,,,,,,,,3,,,,,,,,,
950,217484,1159,614,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,6,0,0,0,,1,,5,,0,,0,3,,,,,,,,,,,,3,,,,,,,,,,,,13,4,0,0,,0,,9,,0,,0,9,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,
950,217484,1159,616,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,13,2,0,0,,0,,11,,0,,0,7,,,,,,,,,,,,6,,,,,,,,,,,,34,1,0,0,,1,,32,,0,,0,18,,,,,,,,,,,,16,,,,,,,,,,,,12,,,,,,,,,,5,,,,,,,,,,7,,,,,,,,,
950,217484,1159,719,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,2,53,0,0,0,,0,,53,,0,,0,2,,,,,,,,,,,,51,,,,,,,,,,,,23,0,0,0,,0,,23,,0,,0,0,,,,,,,,,,,,23,,,,,,,,,,,,7,,,,,,,,,,0,,,,,,,,,,7,,,,,,,,,
950,217484,1159,720,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,1,1,0,0,,0,,0,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,14,7,0,0,,1,,6,,0,,0,8,,,,,,,,,,,,6,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,
950,217484,1159,723,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,2,8,0,1,0,,0,,6,,1,,0,1,,,,,,,,,,,,7,,,,,,,,,,,,13,1,0,1,,0,,11,,0,,0,1,,,,,,,,,,,,12,,,,,,,,,,,,6,,,,,,,,,,0,,,,,,,,,,6,,,,,,,,,
950,217484,1159,801,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,41,1,0,0,,3,,37,,0,,0,16,,,,,,,,,,,,25,,,,,,,,,,,,80,4,2,0,,2,,70,,0,,2,31,,,,,,,,,,,,49,,,,,,,,,,,,26,,,,,,,,,,8,,,,,,,,,,18,,,,,,,,,
950,217484,1159,901,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,1,6,1,0,0,,0,,5,,0,,0,5,,,,,,,,,,,,1,,,,,,,,,,,,18,5,0,0,,0,,13,,0,,0,16,,,,,,,,,,,,2,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
950,217484,1159,903,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,2,3,1,1,0,,0,,1,,0,,0,1,,,,,,,,,,,,2,,,,,,,,,,,,8,3,0,0,,1,,4,,0,,0,7,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,1,,,,,,,,,
950,217484,1159,907,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,2,14,1,1,0,,1,,9,,1,,1,8,,,,,,,,,,,,6,,,,,,,,,,,,5,2,0,0,,0,,2,,0,,1,3,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,
950,217484,1159,909,1983,University of Rhode Island,1,1,RI,0,1,R2,16,16,University of Rhode Island,Graduate School,G,2,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
951,217882,1160,102,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,6,1,0,0,,0,,5,,0,,0,6,,,,,,,,,,,,0,,,,,,,,,,,,23,7,0,0,,0,,16,,0,,0,20,,,,,,,,,,,,3,,,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,
951,217882,1160,103,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,7,3,0,0,,0,,4,,0,,0,4,,,,,,,,,,,,3,,,,,,,,,,,,17,3,0,0,,1,,13,,0,,0,13,,,,,,,,,,,,4,,,,,,,,,,,,8,,,,,,,,,,7,,,,,,,,,,1,,,,,,,,,
951,217882,1160,104,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,26,3,0,0,,0,,23,,0,,0,24,,,,,,,,,,,,2,,,,,,,,,,,,8,,,,,,,,,,7,,,,,,,,,,1,,,,,,,,,
951,217882,1160,105,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,30,4,0,0,,1,,25,,0,,0,26,,,,,,,,,,,,4,,,,,,,,,,,,138,22,1,0,,3,,112,,0,,0,120,,,,,,,,,,,,18,,,,,,,,,,,,58,,,,,,,,,,49,,,,,,,,,,9,,,,,,,,,
951,217882,1160,106,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,17,0,0,0,,0,,17,,0,,0,15,,,,,,,,,,,,2,,,,,,,,,,,,72,29,0,0,,3,,40,,0,,0,70,,,,,,,,,,,,2,,,,,,,,,,,,24,,,,,,,,,,22,,,,,,,,,,2,,,,,,,,,
951,217882,1160,108,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,20,3,0,0,,0,,17,,0,,0,13,,,,,,,,,,,,7,,,,,,,,,,,,62,24,0,0,,0,,38,,0,,0,45,,,,,,,,,,,,17,,,,,,,,,,,,32,,,,,,,,,,26,,,,,,,,,,6,,,,,,,,,
951,217882,1160,109,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,6,3,0,0,,0,,3,,0,,0,6,,,,,,,,,,,,0,,,,,,,,,,,,48,29,0,0,,0,,18,,0,,1,46,,,,,,,,,,,,2,,,,,,,,,,,,21,,,,,,,,,,20,,,,,,,,,,1,,,,,,,,,
951,217882,1160,110,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,2,7,1,0,0,,0,,6,,0,,0,6,,,,,,,,,,,,1,,,,,,,,,,,,2,0,0,0,,0,,2,,0,,0,0,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,2,,,,,,,,,
951,217882,1160,202,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,7,1,0,0,,0,,6,,0,,0,6,,,,,,,,,,,,1,,,,,,,,,,,,39,16,0,0,,0,,23,,0,,0,30,,,,,,,,,,,,9,,,,,,,,,,,,9,,,,,,,,,,7,,,,,,,,,,2,,,,,,,,,
951,217882,1160,203,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,9,1,0,0,,0,,8,,0,,0,7,,,,,,,,,,,,2,,,,,,,,,,,,17,1,0,0,,0,,16,,0,,0,15,,,,,,,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,
951,217882,1160,204,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,5,1,0,0,,0,,4,,0,,0,5,,,,,,,,,,,,0,,,,,,,,,,,,18,4,0,0,,0,,14,,0,,0,11,,,,,,,,,,,,7,,,,,,,,,,,,6,,,,,,,,,,1,,,,,,,,,,5,,,,,,,,,
951,217882,1160,401,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,18,5,0,0,,0,,13,,0,,0,14,,,,,,,,,,,,4,,,,,,,,,,,,43,14,0,0,,1,,28,,0,,0,31,,,,,,,,,,,,12,,,,,,,,,,,,21,,,,,,,,,,15,,,,,,,,,,6,,,,,,,,,
951,217882,1160,402,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,9,0,0,0,,0,,9,,0,,0,9,,,,,,,,,,,,0,,,,,,,,,,,,70,6,0,0,,0,,64,,0,,0,48,,,,,,,,,,,,22,,,,,,,,,,,,22,,,,,,,,,,11,,,,,,,,,,11,,,,,,,,,
951,217882,1160,501,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,41,3,0,0,,1,,37,,0,,0,33,,,,,,,,,,,,8,,,,,,,,,,,,87,4,0,0,,0,,83,,0,,0,69,,,,,,,,,,,,18,,,,,,,,,,,,32,,,,,,,,,,25,,,,,,,,,,7,,,,,,,,,
951,217882,1160,602,1983,Clemson University,1,1,SC,0,1,R2,16,16,Clemson University,Graduate School,G,1,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
